InvoiceNo,InvoiceDate,CustomerID,Country,Quantity,UnitPrice,TotalPrice
INV10581,09-10-2022,12010,France,2,425.46,850.92
INV10411,19-07-2022,11141,France,10,425.46,4254.6
INV11510,19-05-2022,10383,France,5,425.46,2127.3
INV12999,26-08-2022,11073,UK,2,425.46,850.92
INV12437,13-05-2022,11697,UK,11,425.46,4680.06
INV11037,14-06-2022,10789,UK,-1,425.46,-425.46
INV15251,10-04-2023,10610,UK,1,425.46,425.46
INV13731,22-03-2023,11171,USA,13,425.46,5530.98
INV13308,13-01-2022,11381,France,4,425.46,1701.84
INV12186,03-04-2023,12757,UK,6,425.46,2552.76
INV13627,31-12-2022,12619,Germany,11,425.46,4680.06
INV15862,01-02-2023,10363,Germany,8,425.46,3403.68
INV13993,12-01-2023,11651,UK,-1,425.46,-425.46
INV11516,04-05-2023,11099,India,8,425.46,3403.68
INV14354,03-04-2023,12748,France,5,425.46,2127.3
INV10092,03-10-2022,10752,France,8,425.46,3403.68
INV13771,05-01-2022,10263,France,9,425.46,3829.14
INV13596,29-06-2022,11012,India,2,425.46,850.92
INV11566,14-05-2023,12594,Germany,11,425.46,4680.06
INV11370,23-06-2023,10457,India,9,425.46,3829.14
INV12482,29-09-2022,10126,UK,4,425.46,1701.84
INV12696,23-10-2022,,Germany,7,425.46,2978.22
INV12322,22-10-2022,12646,UK,1,425.46,425.46
INV12146,05-08-2022,12108,USA,13,425.46,5530.98
INV14311,01-12-2022,12058,India,2,425.46,850.92
INV15783,04-04-2023,12704,USA,3,425.46,1276.38
INV12051,09-05-2023,12939,USA,9,425.46,3829.14
INV10725,28-04-2022,11133,France,14,425.46,5956.44
INV14794,21-09-2022,11730,India,6,425.46,2552.76
INV11969,28-03-2023,11683,Germany,7,425.46,2978.22
INV14978,04-09-2022,11741,India,2,425.46,850.92
INV11681,13-12-2022,12560,USA,9,425.46,3829.14
INV12737,08-09-2022,12264,UK,4,425.46,1701.84
INV15501,26-12-2022,10820,USA,9,425.46,3829.14
INV10505,24-09-2022,11735,Germany,4,425.46,1701.84
INV14137,17-02-2022,10119,France,8,425.46,3403.68
INV14909,31-01-2023,10726,France,6,425.46,2552.76
INV13461,17-07-2022,12817,UK,14,425.46,5956.44
INV14403,22-04-2023,11018,UK,8,425.46,3403.68
INV12963,25-05-2023,11728,France,13,425.46,5530.98
INV13296,15-04-2023,11595,USA,6,425.46,2552.76
INV15410,18-02-2023,12815,Germany,7,425.46,2978.22
INV13887,17-12-2022,,UK,10,425.46,4254.6
INV11018,24-05-2022,10889,India,3,425.46,1276.38
INV15938,28-01-2022,10319,France,14,425.46,5956.44
INV13565,15-02-2023,12290,UK,-1,425.46,-425.46
INV14451,14-02-2022,12010,France,11,425.46,4680.06
INV13850,24-07-2022,10598,France,10,425.46,4254.6
INV12372,25-12-2022,10904,France,1,425.46,425.46
INV10711,17-04-2022,12839,Germany,2,425.46,850.92
INV14152,10-12-2022,12569,USA,1,425.46,425.46
INV14989,05-04-2022,10250,Germany,10,425.46,4254.6
INV14480,10-02-2022,12736,India,4,425.46,1701.84
INV11433,20-05-2022,12712,UK,7,425.46,2978.22
INV14162,30-12-2022,11491,Germany,0,425.46,0
INV15329,26-06-2022,10507,Germany,-1,425.46,-425.46
INV10988,04-04-2022,10402,India,10,425.46,4254.6
INV14700,14-11-2022,10238,USA,-1,425.46,-425.46
INV14889,17-01-2023,11637,Germany,9,425.46,3829.14
INV12458,24-02-2022,12998,India,14,425.46,5956.44
INV12770,24-12-2022,10801,Germany,9,425.46,3829.14
INV14199,16-10-2022,11379,UK,5,425.46,2127.3
INV14034,03-11-2022,10442,USA,-1,425.46,-425.46
INV14971,13-12-2022,11253,France,12,425.46,5105.52
INV11846,17-02-2022,10432,India,13,425.46,5530.98
INV15994,27-08-2022,11491,UK,10,425.46,4254.6
INV14914,07-01-2022,11155,France,0,425.46,0
INV12620,23-07-2022,12913,Germany,10,425.46,4254.6
INV11808,17-05-2023,11061,USA,0,425.46,0
INV15942,23-04-2023,11745,France,3,425.46,1276.38
INV10856,04-09-2022,11587,Germany,3,425.46,1276.38
INV10144,09-01-2022,10156,India,1,425.46,425.46
INV11920,01-01-2022,12217,France,10,425.46,4254.6
INV10574,04-02-2023,12398,USA,6,425.46,2552.76
INV12182,20-11-2022,10981,Germany,2,425.46,850.92
INV11273,14-12-2022,11189,Germany,3,425.46,1276.38
INV15168,02-11-2022,12887,Germany,7,425.46,2978.22
INV13358,30-11-2022,11291,USA,3,425.46,1276.38
INV13347,04-02-2023,10094,UK,12,425.46,5105.52
INV13638,13-12-2022,10056,India,2,425.46,850.92
INV10042,30-01-2022,11908,India,11,425.46,4680.06
INV14092,24-01-2022,11110,Germany,1,425.46,425.46
INV11595,06-06-2023,11968,India,0,425.46,0
INV15851,15-11-2022,10245,UK,4,425.46,1701.84
INV13919,30-01-2023,12837,USA,10,425.46,4254.6
INV14447,12-05-2022,11655,UK,11,425.46,4680.06
INV11187,01-09-2022,11602,Germany,7,425.46,2978.22
INV13089,13-01-2023,12691,India,9,425.46,3829.14
INV12435,16-08-2022,12648,France,7,425.46,2978.22
INV13097,26-06-2022,12275,India,6,425.46,2552.76
INV15958,17-02-2023,11252,India,14,425.46,5956.44
INV13206,15-01-2022,11128,France,5,425.46,2127.3
INV12486,06-10-2022,,Germany,2,425.46,850.92
INV12380,17-05-2022,12433,USA,6,425.46,2552.76
INV14912,27-02-2022,11106,Germany,13,425.46,5530.98
INV14701,14-03-2022,12699,India,-1,425.46,-425.46
INV13318,12-02-2022,11361,India,6,425.46,2552.76
INV13696,17-04-2023,10448,UK,12,425.46,5105.52
INV10982,21-09-2022,10004,USA,-2,425.46,-850.92
INV15821,08-10-2022,12207,Germany,4,425.46,1701.84
INV10202,26-10-2022,12397,Germany,-1,425.46,-425.46
INV10970,16-11-2022,11870,USA,2,425.46,850.92
INV13907,10-05-2023,11813,India,5,425.46,2127.3
INV14689,04-01-2022,10035,Germany,-2,425.46,-850.92
INV15092,23-04-2022,11277,USA,0,425.46,0
INV12361,05-10-2022,10091,India,1,425.46,425.46
INV10829,11-02-2022,10062,UK,5,425.46,2127.3
INV14020,17-07-2022,12331,UK,6,425.46,2552.76
INV12418,28-12-2022,10387,USA,2,425.46,850.92
INV10954,19-01-2023,10369,India,4,425.46,1701.84
INV15913,13-03-2023,12060,France,11,425.46,4680.06
INV15517,18-06-2023,10535,UK,-2,425.46,-850.92
INV10265,29-11-2022,10781,France,12,425.46,5105.52
INV13695,22-06-2022,11521,India,7,425.46,2978.22
INV10201,02-03-2022,12242,France,3,425.46,1276.38
INV12771,22-04-2022,11705,USA,0,425.46,0
INV15197,04-04-2023,10339,USA,10,425.46,4254.6
INV13873,02-05-2023,11321,India,11,425.46,4680.06
INV15342,11-01-2023,12207,Germany,12,425.46,5105.52
INV14753,17-01-2023,11949,India,-2,425.46,-850.92
INV11290,28-11-2022,10085,USA,7,425.46,2978.22
INV11813,02-03-2022,12687,France,8,425.46,3403.68
INV11009,15-08-2022,11936,USA,10,425.46,4254.6
INV10128,29-12-2022,12833,India,10,425.46,4254.6
INV12440,07-06-2022,10192,India,7,425.46,2978.22
INV15923,16-06-2023,10052,UK,5,425.46,2127.3
INV12337,12-03-2022,10800,USA,8,425.46,3403.68
INV14022,19-01-2022,10371,USA,-1,425.46,-425.46
INV15466,23-05-2022,11497,USA,-2,425.46,-850.92
INV13810,28-02-2022,12807,Germany,14,425.46,5956.44
INV15225,15-04-2022,11441,Germany,-1,425.46,-425.46
INV14453,06-01-2023,12074,USA,12,425.46,5105.52
INV12002,28-10-2022,11757,UK,0,425.46,0
INV11426,07-10-2022,10988,USA,13,425.46,5530.98
INV12067,01-10-2022,12360,Germany,7,425.46,2978.22
INV14260,18-02-2023,12518,France,5,425.46,2127.3
INV11631,17-05-2023,10216,France,13,425.46,5530.98
INV10311,12-04-2022,,Germany,10,425.46,4254.6
INV13136,31-12-2022,10943,India,0,425.46,0
INV11551,13-04-2023,12476,Germany,12,425.46,5105.52
INV11378,31-05-2023,11809,Germany,4,425.46,1701.84
INV15800,15-05-2023,11914,India,7,425.46,2978.22
INV14136,23-10-2022,12772,USA,3,425.46,1276.38
INV15741,21-06-2023,12657,India,6,425.46,2552.76
INV13869,14-11-2022,12382,USA,8,425.46,3403.68
INV15725,16-04-2022,10920,UK,6,425.46,2552.76
INV11956,02-12-2022,10681,Germany,10,425.46,4254.6
INV15982,12-07-2022,12174,Germany,5,425.46,2127.3
INV11694,17-12-2022,10187,France,13,425.46,5530.98
INV13402,27-05-2023,11920,UK,14,425.46,5956.44
INV12563,07-03-2023,12336,India,11,425.46,4680.06
INV13501,04-12-2022,11313,Germany,11,425.46,4680.06
INV14653,16-08-2022,12026,India,14,425.46,5956.44
INV13482,10-08-2022,11765,UK,7,425.46,2978.22
INV15573,16-04-2022,12127,Germany,13,425.46,5530.98
INV12673,09-02-2022,12597,India,7,425.46,2978.22
INV13819,02-02-2022,11167,India,6,425.46,2552.76
INV12716,14-01-2022,10056,France,2,425.46,850.92
INV15572,05-11-2022,11322,UK,2,425.46,850.92
INV14893,14-07-2022,10423,UK,11,425.46,4680.06
INV11792,28-04-2022,11872,Germany,10,425.46,4254.6
INV14054,25-02-2023,11140,Germany,5,425.46,2127.3
INV12030,26-11-2022,10400,Germany,-2,425.46,-850.92
INV10505,22-01-2023,12268,UK,10,425.46,4254.6
INV10081,29-03-2023,12637,UK,4,425.46,1701.84
INV13778,10-12-2022,10678,USA,3,425.46,1276.38
INV11025,13-05-2023,12454,France,7,425.46,2978.22
INV11779,16-09-2022,10758,India,10,425.46,4254.6
INV13941,20-08-2022,10314,Germany,7,425.46,2978.22
INV15628,23-02-2023,10839,USA,14,425.46,5956.44
INV13204,19-02-2022,10632,India,8,425.46,3403.68
INV12275,06-11-2022,12316,India,5,425.46,2127.3
INV11300,03-12-2022,12172,Germany,12,425.46,5105.52
INV10223,03-03-2023,11406,Germany,7,425.46,2978.22
INV15720,28-08-2022,10808,India,12,425.46,5105.52
INV13137,31-01-2023,10488,India,8,425.46,3403.68
INV13819,15-04-2022,11201,UK,3,425.46,1276.38
INV11330,05-03-2023,10600,USA,0,425.46,0
INV13051,04-01-2022,10937,France,13,425.46,5530.98
INV15063,20-12-2022,10849,USA,9,425.46,3829.14
INV12521,21-06-2022,11754,France,14,425.46,5956.44
INV13630,21-10-2022,11558,India,6,425.46,2552.76
INV15737,24-04-2023,11829,India,0,425.46,0
INV13954,17-06-2022,11183,France,9,425.46,3829.14
INV15124,10-01-2023,11112,France,12,425.46,5105.52
INV12590,18-04-2023,10178,France,7,425.46,2978.22
INV15490,29-01-2023,11430,France,9,425.46,3829.14
INV10530,23-06-2022,12806,UK,4,425.46,1701.84
INV13456,16-02-2023,11538,France,11,425.46,4680.06
INV14043,07-02-2023,11034,India,3,425.46,1276.38
INV14212,12-06-2023,11875,France,2,425.46,850.92
INV14180,19-02-2023,11930,France,14,425.46,5956.44
INV14263,27-04-2022,10206,India,-1,425.46,-425.46
INV14443,18-10-2022,11995,India,13,425.46,5530.98
INV11761,17-05-2023,10638,Germany,5,425.46,2127.3
INV10642,13-09-2022,10646,UK,1,425.46,425.46
INV15662,01-05-2022,12784,USA,0,425.46,0
INV14926,25-03-2023,12110,USA,-2,425.46,-850.92
INV14131,18-06-2022,11826,France,-1,425.46,-425.46
INV11860,17-08-2022,12305,USA,10,425.46,4254.6
INV11992,21-08-2022,11672,India,0,425.46,0
INV15761,11-04-2023,12020,France,-2,425.46,-850.92
INV15598,25-06-2022,10590,USA,3,425.46,1276.38
INV15444,10-10-2022,12247,USA,11,425.46,4680.06
INV10222,03-02-2023,12188,USA,13,425.46,5530.98
INV15959,26-09-2022,11550,UK,0,425.46,0
INV14843,15-06-2022,12196,India,11,425.46,4680.06
INV10155,22-12-2022,11164,France,3,425.46,1276.38
INV10986,01-07-2022,10272,UK,10,425.46,4254.6
INV13913,23-05-2023,12949,France,3,425.46,1276.38
INV10113,24-04-2022,12349,France,14,425.46,5956.44
INV12396,24-06-2023,12454,Germany,12,425.46,5105.52
INV15672,14-05-2022,12751,Germany,11,425.46,4680.06
INV11322,27-03-2023,11204,UK,7,425.46,2978.22
INV12696,05-10-2022,11246,UK,-2,425.46,-850.92
INV15860,03-05-2022,11106,France,5,425.46,2127.3
INV10074,08-09-2022,12635,Germany,4,425.46,1701.84
INV10606,06-07-2022,11414,India,3,425.46,1276.38
INV14531,23-10-2022,12257,France,7,425.46,2978.22
INV12581,23-01-2023,12932,Germany,9,425.46,3829.14
INV11247,04-09-2022,12689,UK,11,425.46,4680.06
INV13141,16-07-2022,11372,UK,14,425.46,5956.44
INV14574,03-03-2023,12714,USA,14,425.46,5956.44
INV13501,22-10-2022,11051,USA,4,425.46,1701.84
INV12975,08-01-2022,11335,India,7,425.46,2978.22
INV13512,18-03-2023,12867,UK,4,425.46,1701.84
INV10930,17-10-2022,12739,France,6,425.46,2552.76
INV13578,30-09-2022,12393,USA,8,425.46,3403.68
INV12364,25-02-2023,11977,USA,-2,425.46,-850.92
INV13095,21-02-2023,11758,UK,3,425.46,1276.38
INV11367,13-01-2023,10328,France,1,425.46,425.46
INV12071,06-06-2022,11896,India,11,425.46,4680.06
INV13497,21-03-2022,11955,France,9,425.46,3829.14
INV10322,10-12-2022,11260,India,3,425.46,1276.38
INV13410,16-02-2022,10511,France,11,425.46,4680.06
INV13206,01-01-2022,,UK,5,425.46,2127.3
INV12184,17-02-2023,12713,UK,0,425.46,0
INV15712,19-06-2022,11341,UK,10,425.46,4254.6
INV14952,18-04-2022,12115,India,12,425.46,5105.52
INV11957,07-10-2022,11920,Germany,7,425.46,2978.22
INV12159,19-07-2022,10516,India,3,425.46,1276.38
INV14417,26-12-2022,11138,India,10,425.46,4254.6
INV13336,01-10-2022,12801,USA,5,425.46,2127.3
INV12184,24-04-2022,12207,Germany,7,425.46,2978.22
INV13494,15-01-2022,12281,UK,7,425.46,2978.22
INV10045,10-10-2022,10061,France,10,425.46,4254.6
INV13808,09-09-2022,10343,Germany,13,425.46,5530.98
INV10408,18-07-2022,10257,France,4,425.46,1701.84
INV10394,13-02-2023,11031,Germany,10,425.46,4254.6
INV15229,13-05-2022,,France,3,425.46,1276.38
INV10146,31-10-2022,12937,India,2,425.46,850.92
INV12150,18-09-2022,12079,USA,5,425.46,2127.3
INV13737,13-04-2023,11241,France,4,425.46,1701.84
INV10765,30-01-2023,11277,India,7,425.46,2978.22
INV12131,27-03-2023,12886,India,0,425.46,0
INV13735,08-03-2022,10475,France,13,425.46,5530.98
INV15008,03-04-2022,12667,UK,14,425.46,5956.44
INV11655,23-01-2023,10461,India,7,425.46,2978.22
INV11288,18-09-2022,10450,India,7,425.46,2978.22
INV13533,09-01-2022,10112,USA,9,425.46,3829.14
INV13570,21-02-2022,10088,USA,-1,425.46,-425.46
INV10593,08-02-2022,12028,France,7,425.46,2978.22
INV10834,12-06-2023,12300,USA,6,425.46,2552.76
INV12112,11-08-2022,12245,Germany,3,425.46,1276.38
INV12309,21-08-2022,11291,USA,-1,425.46,-425.46
INV15369,20-02-2023,11952,USA,-1,425.46,-425.46
INV14681,23-10-2022,10110,USA,10,425.46,4254.6
INV12596,10-03-2022,11890,USA,6,425.46,2552.76
INV11843,21-12-2022,11189,France,7,425.46,2978.22
INV10911,29-11-2022,11367,India,-1,425.46,-425.46
INV14513,18-05-2022,11993,Germany,11,425.46,4680.06
INV14788,02-03-2022,12542,France,10,425.46,4254.6
INV11454,18-01-2022,12565,USA,-2,425.46,-850.92
INV10304,30-09-2022,11493,France,-1,425.46,-425.46
INV13379,18-06-2022,10114,UK,14,425.46,5956.44
INV14345,10-08-2022,12603,UK,3,425.46,1276.38
INV15944,05-10-2022,10182,France,6,425.46,2552.76
INV13820,17-01-2023,11761,India,7,425.46,2978.22
INV10143,14-08-2022,10242,UK,10,425.46,4254.6
INV11938,15-06-2023,11532,UK,6,425.46,2552.76
INV12112,15-06-2022,12558,France,6,425.46,2552.76
INV10199,07-06-2023,11853,France,-2,425.46,-850.92
INV11333,10-08-2022,10560,UK,8,425.46,3403.68
INV12255,02-02-2022,12157,Germany,9,425.46,3829.14
INV13770,20-07-2022,12673,UK,9,425.46,3829.14
INV10425,05-03-2023,12298,France,6,425.46,2552.76
INV12359,03-11-2022,11212,Germany,3,425.46,1276.38
INV12870,06-01-2022,12801,UK,13,425.46,5530.98
INV15268,01-10-2022,12259,Germany,3,425.46,1276.38
INV12382,06-04-2022,11517,India,11,425.46,4680.06
INV11613,24-01-2022,10507,France,0,425.46,0
INV10477,05-06-2022,12643,UK,10,425.46,4254.6
INV11882,05-10-2022,,France,11,425.46,4680.06
INV14779,24-10-2022,10009,France,11,425.46,4680.06
INV15229,15-01-2022,12060,France,-1,425.46,-425.46
INV14163,19-01-2022,11369,UK,1,425.46,425.46
INV15831,07-06-2023,11265,USA,5,425.46,2127.3
INV10781,05-04-2022,12830,India,7,425.46,2978.22
INV10380,25-05-2022,12819,Germany,3,425.46,1276.38
INV13926,18-09-2022,10216,France,-1,425.46,-425.46
INV12018,16-06-2022,10989,UK,1,425.46,425.46
INV15317,22-04-2022,12021,France,3,425.46,1276.38
INV15234,04-02-2022,11599,Germany,8,425.46,3403.68
INV10679,12-09-2022,10802,France,-2,425.46,-850.92
INV11475,14-12-2022,11328,Germany,11,425.46,4680.06
INV14429,21-12-2022,12219,UK,5,425.46,2127.3
INV13982,10-01-2023,12964,USA,12,425.46,5105.52
INV14589,18-01-2023,10185,UK,7,425.46,2978.22
INV11318,10-05-2022,11822,UK,-1,425.46,-425.46
INV10477,06-08-2022,10171,India,3,425.46,1276.38
INV13450,14-12-2022,11495,India,12,425.46,5105.52
INV13216,11-04-2022,11554,Germany,14,425.46,5956.44
INV14464,09-11-2022,10351,France,12,425.46,5105.52
INV15383,23-11-2022,12663,Germany,7,425.46,2978.22
INV15986,25-10-2022,12091,USA,12,425.46,5105.52
INV12171,19-05-2023,10171,UK,-1,425.46,-425.46
INV13318,01-03-2022,10229,Germany,4,425.46,1701.84
INV13232,28-04-2023,11458,France,11,425.46,4680.06
INV11007,25-05-2023,12579,USA,5,425.46,2127.3
INV10084,01-07-2022,12057,USA,11,425.46,4680.06
INV12233,23-02-2022,12348,USA,-2,425.46,-850.92
INV12104,28-12-2022,11820,USA,10,425.46,4254.6
INV11248,23-10-2022,12785,India,6,425.46,2552.76
INV12210,06-06-2023,10298,USA,13,425.46,5530.98
INV13524,20-02-2023,10563,UK,4,425.46,1701.84
INV10501,31-01-2023,12583,UK,6,425.46,2552.76
INV13721,27-03-2023,10984,France,-1,425.46,-425.46
INV13246,15-05-2023,12247,USA,-2,425.46,-850.92
INV11385,07-05-2023,11818,USA,14,425.46,5956.44
INV13726,19-09-2022,,India,8,425.46,3403.68
INV12380,22-08-2022,12301,India,5,425.46,2127.3
INV13200,04-04-2022,12898,Germany,1,425.46,425.46
INV14256,11-08-2022,11287,India,0,425.46,0
INV12058,31-05-2022,11229,USA,9,425.46,3829.14
INV12726,10-02-2022,11513,Germany,2,425.46,850.92
INV14798,22-01-2023,11984,UK,2,425.46,850.92
INV11445,13-10-2022,11079,Germany,8,425.46,3403.68
INV14827,12-05-2023,10107,Germany,4,425.46,1701.84
INV10353,11-05-2023,11130,France,-2,425.46,-850.92
INV13163,09-09-2022,11543,USA,11,425.46,4680.06
INV14301,06-07-2022,11138,UK,12,425.46,5105.52
INV13880,14-02-2022,11244,India,4,425.46,1701.84
INV11929,13-07-2022,11881,USA,-1,425.46,-425.46
INV15605,19-06-2022,12765,France,6,425.46,2552.76
INV12329,11-10-2022,10838,France,7,425.46,2978.22
INV11822,13-05-2023,11566,France,13,425.46,5530.98
INV11340,08-10-2022,11781,France,13,425.46,5530.98
INV13699,25-01-2023,10562,USA,6,425.46,2552.76
INV15269,14-06-2022,11086,USA,13,425.46,5530.98
INV15914,10-04-2022,11880,USA,14,425.46,5956.44
INV10957,29-01-2022,12667,France,14,425.46,5956.44
INV13352,17-04-2022,11191,India,7,425.46,2978.22
INV15803,02-09-2022,11405,France,8,425.46,3403.68
INV10976,16-09-2022,11120,India,6,425.46,2552.76
INV14357,13-04-2022,12094,France,9,425.46,3829.14
INV13502,05-05-2022,10842,USA,0,425.46,0
INV10143,02-09-2022,10820,Germany,1,425.46,425.46
INV12656,19-03-2022,11152,France,1,425.46,425.46
INV11100,24-12-2022,10858,UK,-2,425.46,-850.92
INV13049,18-01-2023,10719,Germany,4,425.46,1701.84
INV13913,11-09-2022,10521,Germany,6,425.46,2552.76
INV11556,12-10-2022,10045,USA,3,425.46,1276.38
INV10870,11-05-2022,11161,India,5,425.46,2127.3
INV12095,24-09-2022,12685,France,3,425.46,1276.38
INV10952,03-01-2023,11602,France,2,425.46,850.92
INV10696,10-05-2023,12076,India,2,425.46,850.92
INV12037,28-01-2022,10818,France,13,425.46,5530.98
INV15432,14-02-2022,12783,Germany,1,425.46,425.46
INV15900,10-03-2022,11253,India,4,425.46,1701.84
INV15130,30-09-2022,10671,Germany,14,425.46,5956.44
INV12994,25-02-2022,11286,USA,10,425.46,4254.6
INV12737,12-01-2022,10086,UK,1,425.46,425.46
INV15107,15-04-2022,10374,France,13,425.46,5530.98
INV13786,11-04-2022,11794,UK,3,425.46,1276.38
INV15095,26-06-2022,10525,India,9,425.46,3829.14
INV11705,21-06-2023,12558,UK,12,425.46,5105.52
INV14201,12-05-2023,12661,Germany,7,425.46,2978.22
INV10579,17-03-2023,11474,UK,14,425.46,5956.44
INV12121,16-01-2022,10415,USA,3,425.46,1276.38
INV10308,06-02-2023,11467,France,3,425.46,1276.38
INV14888,02-09-2022,10432,USA,10,425.46,4254.6
INV11573,10-05-2023,12013,Germany,3,425.46,1276.38
INV10462,03-08-2022,12012,France,-1,425.46,-425.46
INV15875,09-01-2023,12770,UK,10,425.46,4254.6
INV12506,14-08-2022,10410,UK,7,425.46,2978.22
INV14706,31-05-2023,12915,India,9,425.46,3829.14
INV12286,02-11-2022,10545,India,3,425.46,1276.38
INV13924,02-08-2022,11402,France,13,425.46,5530.98
INV13043,19-06-2023,12476,France,3,425.46,1276.38
INV11366,25-04-2022,12349,India,-1,425.46,-425.46
INV10055,24-07-2022,11094,France,12,425.46,5105.52
INV13904,04-03-2023,11594,Germany,14,425.46,5956.44
INV14784,02-11-2022,12819,Germany,11,425.46,4680.06
INV14719,12-04-2023,12466,France,0,425.46,0
INV10306,23-06-2022,12450,India,3,425.46,1276.38
INV15905,02-03-2022,12307,France,9,425.46,3829.14
INV12399,14-01-2023,12471,USA,6,425.46,2552.76
INV11315,25-10-2022,11512,USA,14,425.46,5956.44
INV15747,23-12-2022,11418,India,8,425.46,3403.68
INV12033,26-09-2022,11885,France,8,425.46,3403.68
INV10859,24-02-2022,10869,USA,2,425.46,850.92
INV15009,25-09-2022,11237,India,0,425.46,0
INV10955,26-01-2022,11166,UK,-1,425.46,-425.46
INV14617,01-06-2022,10251,USA,11,425.46,4680.06
INV14226,24-01-2022,11050,Germany,-1,425.46,-425.46
INV13849,02-04-2023,12809,USA,9,425.46,3829.14
INV14034,23-11-2022,10320,France,8,425.46,3403.68
INV14593,12-01-2023,11576,UK,1,425.46,425.46
INV12332,24-06-2022,12968,USA,9,425.46,3829.14
INV15298,27-02-2022,11074,France,3,425.46,1276.38
INV11205,30-07-2022,11882,USA,14,425.46,5956.44
INV15032,09-02-2023,10791,UK,3,425.46,1276.38
INV11826,12-07-2022,10002,USA,-2,425.46,-850.92
INV14031,28-04-2022,10139,USA,4,425.46,1701.84
INV11520,03-01-2023,12886,India,3,425.46,1276.38
INV14700,04-12-2022,11502,India,0,425.46,0
INV12668,20-02-2023,10821,India,1,425.46,425.46
INV11368,31-05-2023,11209,India,8,425.46,3403.68
INV10033,21-01-2022,11422,UK,5,425.46,2127.3
INV14203,20-02-2023,10418,UK,11,425.46,4680.06
INV14822,19-12-2022,10811,UK,8,425.46,3403.68
INV12479,11-04-2023,10195,Germany,-2,425.46,-850.92
INV13741,31-07-2022,,UK,-2,425.46,-850.92
INV10810,04-01-2022,12731,USA,12,425.46,5105.52
INV14464,20-01-2022,12222,France,11,425.46,4680.06
